respondent_id,persona_label,age_group,city_tier,business_type,business_age,annual_turnover,decision_authority,adoption_cycle,payment_methods,monthly_payment_vol,cash_flow_crisis_freq,has_credit_card,working_capital_crisis,pays_vendor_pay,pays_gst_tax,pays_rent,pays_utility,pays_salary,pays_saas_sub,pays_insurance,pays_loan_emi,num_payment_types,tried_Razorpay_PayU,tried_BharatPe,tried_Instamojo,tried_Bank_netbanking,tried_NBFC_apps,tried_None,switching_trigger,biggest_concern,fraud_experience,bad_fintech_exp,rbi_importance,digital_comfort,onboarding_pref,vendor_pay_usefulness,settlement_pref,max_fee_tolerance,feat_reconciliation,feat_analytics,feat_virtual_cards,feat_gst_filing,feat_invoice_finance,feat_payroll_bridge,fx_interest,credit_card_limit,saas_budget,gst_importance,accounting_software,tool_CRM,tool_Cloud_storage,tool_HR_payroll,tool_Project_mgmt,tool_Accounting_sw,tool_None,peer_network_size,social_influence_score,pain_point,cash_pressure_months,festival_spike,bc1_fee_tradeoff,bc2_disqualifier,adoption_intent
R1740,P4_Consultant,26-35,Tier1,IT/Software,3-7yr,1Cr-5Cr,Owner alone,2-4weeks,UPI,>25L,Sometimes,Yes_corporate,Ongoing,1,1,1,0,1,1,1,0,6,1,1,0,1,1,0,Better_integration,CA_wont_approve,Prefer_not_say,No_exp,4.0,Very_comfortable,WhatsApp_chat,3,Next_day,>2.5pct,4,3,3,4,3,3,No_domestic,5L-15L,500-1500,3,Zoho_QB,0,1,1,1,1,0,None,5,Cashflow_timing,Consistent,Yes_slightly,Classic_1pct,Probably_yes,1
R1741,P4_Consultant,26-35,Tier1,IT/Software,1-3yr,1Cr-5Cr,Owner alone,<1week,NEFT/RTGS,5L-25L,Sometimes,Yes_corporate,Yes_manageable,1,0,1,1,1,1,1,0,6,0,0,0,0,0,0,Lower_fee,Data_security,No,Yes_open,4.0,Very_comfortable,WhatsApp_chat,4,T+3,>2.5pct,4,3,4,4,3,4,Maybe_future,>15L,>3000,4,Zoho_QB,0,1,0,0,1,0,6-20,5,Cashflow_timing,Jul-Sep,Yes_slightly,Classic_1pct,Yes_need_float,2
R1742,P4_Consultant,36-45,Metro,Consulting,<1yr,25L-1Cr,With CA,2-4weeks,NEFT/RTGS,>25L,Rarely,No_planning,No_stable,1,0,1,1,1,1,1,1,7,0,0,1,1,1,1,All_in_one,Data_security,No,Yes_open,5.0,Comfortable,Self_tutorial,4,Same_day,1.5-2pct,5,3,3,5,4,4,Maybe_future,1L-5L,500-1500,3,CA_manages,0,1,1,0,1,0,20+,4,GST_complex,Jan-Mar,No_change,Instant_2.5pct,Maybe,2
R1743,P4_Consultant,26-35,Metro,Consulting,3-7yr,<25L,Owner alone,<1week,NEFT/RTGS,5L-25L,Rarely,Yes_personal,No_stable,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,Better_support,Hidden_charges,No,No_bad_exp,3.0,Very_comfortable,Phone_agent,5,Same_day,2-2.5pct,3,3,5,2,3,3,Yes_intl_vendors,5L-15L,1500-3000,3,Zoho_QB,1,1,0,0,1,0,1-5,2,Manual_reconciliation,Consistent,No_change,Instant_2.5pct,Yes_need_float,3
R1744,P4_Consultant,36-45,Tier3,Consulting,3-7yr,<25L,Owner alone,1-3months,UPI,5L-25L,Never,Yes_personal,Yes_severe,1,1,1,1,1,1,0,0,6,1,0,1,1,1,0,Lower_fee,Data_security,No,No_bad_exp,4.0,Comfortable,WhatsApp_chat,4,Same_day,>2.5pct,4,4,4,4,4,5,Yes_intl_vendors,>15L,500-1500,3,CA_manages,1,1,0,0,1,0,6-20,4,GST_complex,Consistent,No_change,Instant_2.5pct,No_only_situational,3
R1745,P4_Consultant,46-55,Tier1,Consulting,1-3yr,>5Cr,Owner alone,1-3months,UPI,5L-25L,Sometimes,No_planning,Yes_manageable,1,1,1,1,1,1,0,0,6,0,0,0,1,1,1,Bank_trust,Data_security,No,No_exp,2.0,Comfortable,Self_tutorial,5,T+3,1-1.5pct,5,3,4,4,4,3,Yes_intl_vendors,1L-5L,>3000,4,Zoho_QB,1,1,1,1,1,0,20+,2,GST_complex,Jul-Sep,Yes_slightly,Instant_2.5pct,No_only_situational,3
R1746,P4_Consultant,26-35,Metro,IT/Software,1-3yr,25L-1Cr,Owner alone,2-4weeks,Mixed,>25L,Rarely,Yes_personal,No_stable,1,1,1,1,1,1,1,0,7,1,0,0,1,0,0,All_in_one,Not_RBI_regulated,No,No_bad_exp,3.0,Comfortable,WhatsApp_chat,3,Lowest_fee,2-2.5pct,3,4,4,5,4,3,Not_applicable,1L-5L,500-1500,4,Excel,1,1,0,0,1,0,6-20,4,GST_complex,Jan-Mar,No_change,Instant_2.5pct,Maybe,2
R1747,P4_Consultant,26-35,Metro,Consulting,7+yr,<25L,Partner,>3months,NEFT/RTGS,>25L,Frequently,Yes_corporate,Yes_manageable,1,0,1,1,1,1,1,0,6,1,0,0,0,0,0,Better_integration,Data_security,Prefer_not_say,No_exp,3.0,Very_comfortable,Self_tutorial,4,Next_day,No_fee,4,3,5,4,5,4,No_domestic,<1L,1500-3000,2,Excel,0,1,1,1,1,0,1-5,3,Card_not_accepted,Jul-Sep,Yes_significant,Instant_2.5pct,No_only_situational,3
R1748,P4_Consultant,46-55,Metro,Real Estate,3-7yr,<25L,CFO,<1week,Credit Card,>25L,Rarely,Yes_personal,Yes_manageable,1,1,1,1,0,1,1,1,7,1,1,1,1,0,0,Lower_fee,Data_security,Yes_minor,No_bad_exp,3.0,Comfortable,WhatsApp_chat,5,Lowest_fee,<1pct,5,3,3,4,3,4,Not_applicable,No_card,<500,3,Zoho_QB,1,1,1,0,1,0,1-5,4,No_single_view,Oct-Dec,Yes_slightly,Classic_1pct,Yes_need_float,1
R1749,P4_Consultant,26-35,Metro,Consulting,<1yr,25L-1Cr,Partner,2-4weeks,UPI,5L-25L,Rarely,Yes_corporate,No_stable,0,1,1,1,0,1,0,0,4,1,1,0,1,1,0,Lower_fee,No_concerns,No,No_bad_exp,4.0,Very_comfortable,WhatsApp_chat,4,Same_day,2-2.5pct,5,4,4,4,2,3,Not_applicable,1L-5L,500-1500,4,Zoho_QB,1,0,0,0,1,0,20+,5,Cashflow_timing,Consistent,No_change,Classic_1pct,Yes_need_float,3
R1750,P4_Consultant,26-35,Metro,Consulting,3-7yr,25L-1Cr,Owner alone,>3months,UPI,>25L,Never,Yes_personal,No_stable,1,1,1,1,0,1,0,0,5,1,1,0,0,0,0,Better_integration,,Yes_minor,No_bad_exp,3.0,Very_comfortable,CA_setup,4,Same_day,2-2.5pct,4,3,4,5,4,4,Yes_intl_vendors,1L-5L,>3000,3,Excel,1,1,1,1,1,0,None,4,Cashflow_timing,Apr-Jun,Yes_slightly,Classic_1pct,Maybe,3
R1751,P5_Skeptic,26-35,Metro,IT/Software,7+yr,<25L,Owner alone,1-3months,NEFT/RTGS,<1L,Rarely,Yes_personal,Yes_manageable,1,1,1,0,1,1,0,0,5,0,0,0,1,1,0,Bank_trust,Hidden_charges,Yes_minor,Yes_very_cautious,4.0,Cautious,WhatsApp_chat,5,T+3,2-2.5pct,3,3,3,3,2,3,Not_applicable,5L-15L,>3000,2,Zoho_QB,0,1,0,1,1,0,20+,3,Manual_reconciliation,Oct-Dec,Yes_slightly,Classic_1pct,No_only_situational,0
R1752,P5_Skeptic,56+,Metro,Other SME,7+yr,25L-1Cr,Owner alone,1-3months,NEFT/RTGS,1L-5L,Rarely,No_no_need,Ongoing,1,1,1,1,0,0,1,0,5,0,0,0,0,1,0,Bank_trust,Hidden_charges,Yes_significant,Yes_very_cautious,5.0,Not_comfortable,Self_tutorial,2,Next_day,2-2.5pct,4,3,3,5,4,3,No_domestic,>15L,500-1500,4,Tally,0,0,0,0,0,1,1-5,2,Cashflow_timing,Apr-Jun,No_change,Classic_1pct,No_only_situational,1
R1753,P5_Skeptic,26-35,Metro,IT/Software,7+yr,1Cr-5Cr,Owner alone,1-3months,Cheque,<1L,Sometimes,No_no_need,Yes_severe,1,1,1,1,0,0,0,0,4,0,1,0,1,1,0,Better_support,Not_RBI_regulated,No,Yes_open,5.0,Comfortable,Phone_agent,3,Lowest_fee,2-2.5pct,4,3,5,4,4,2,Maybe_future,1L-5L,<500,4,CA_manages,1,0,1,0,0,1,6-20,3,Card_not_accepted,Jul-Sep,Decreases,Instant_2.5pct,No_only_situational,2
R1754,P5_Skeptic,36-45,Metro,Real Estate,7+yr,1Cr-5Cr,Owner alone,>3months,NEFT/RTGS,1L-5L,Rarely,Yes_personal,No_stable,1,0,1,1,0,1,1,0,5,1,0,0,0,1,0,Lower_fee,Data_security,Yes_significant,Yes_open,3.0,Comfortable,Phone_agent,1,Next_day,2-2.5pct,4,4,1,3,4,1,No_domestic,1L-5L,500-1500,5,Zoho_QB,1,1,0,0,1,0,6-20,3,GST_complex,Jan-Mar,No_change,Classic_1pct,No_only_situational,0
R1755,P5_Skeptic,46-55,Metro,Consulting,1-3yr,1Cr-5Cr,Owner alone,>3months,Cash,1L-5L,Frequently,Yes_personal,Ongoing,0,1,1,1,1,0,1,0,5,0,1,0,0,1,0,All_in_one,Hidden_charges,Yes_minor,No_exp,5.0,Cautious,Phone_agent,2,Lowest_fee,1-1.5pct,4,3,3,4,4,3,Maybe_future,5L-15L,500-1500,4,Excel,1,0,0,1,0,1,None,3,Card_not_accepted,Jul-Sep,Yes_slightly,Classic_1pct,Yes_need_float,2
R1756,P5_Skeptic,56+,Metro,Other SME,1-3yr,25L-1Cr,Board,>3months,UPI,1L-5L,Rarely,Yes_personal,No_stable,1,1,1,1,0,1,1,0,6,0,0,1,1,1,0,Bank_trust,Hidden_charges,Yes_significant,Yes_open,5.0,Comfortable,Self_tutorial,4,Lowest_fee,2-2.5pct,5,2,5,5,5,3,No_domestic,5L-15L,<500,3,Excel,0,1,1,0,1,0,20+,4,Card_not_accepted,Consistent,No_change,Classic_1pct,Probably_yes,1
R1757,P5_Skeptic,56+,Metro,Real Estate,1-3yr,25L-1Cr,CFO,2-4weeks,Cheque,5L-25L,Rarely,Yes_personal,Yes_severe,1,1,1,1,1,0,0,0,5,0,1,1,0,0,0,Better_support,Hidden_charges,Yes_minor,Yes_very_cautious,5.0,Comfortable,Self_tutorial,2,T+3,2-2.5pct,3,2,3,3,4,4,No_domestic,1L-5L,1500-3000,3,Zoho_QB,0,0,0,0,0,0,None,4,Cashflow_timing,Jan-Mar,No_change,Classic_1pct,Yes_need_float,0
R1758,P5_Skeptic,46-55,Tier3,Other SME,3-7yr,25L-1Cr,Owner alone,>3months,Credit Card,1L-5L,Sometimes,No_planning,No_stable,1,0,1,1,1,0,1,0,5,0,0,0,0,1,0,All_in_one,Data_security,Yes_significant,Yes_very_cautious,5.0,Not_comfortable,Self_tutorial,4,Same_day,1-1.5pct,3,4,3,4,3,2,No_domestic,5L-15L,<500,4,Excel,0,1,1,0,0,0,6-20,3,GST_complex,Consistent,Decreases,Classic_1pct,No_only_situational,0
R1759,P5_Skeptic,36-45,Tier2,IT/Software,7+yr,<25L,With CA,>3months,Credit Card,5L-25L,Sometimes,Yes_personal,Ongoing,1,1,0,1,0,0,1,0,4,0,0,1,1,1,0,Better_integration,Not_RBI_regulated,Prefer_not_say,No_bad_exp,5.0,Cautious,Phone_agent,3,T+3,1.5-2pct,3,3,3,3,2,2,No_domestic,5L-15L,<500,5,Zoho_QB,0,1,0,0,0,0,1-5,3,Card_not_accepted,No_pattern,Decreases,Classic_1pct,Probably_yes,3
R1760,P5_Skeptic,26-35,Tier1,IT/Software,3-7yr,25L-1Cr,With CA,>3months,UPI,1L-5L,Rarely,Yes_corporate,Ongoing,1,1,0,0,1,1,1,1,6,0,0,1,1,1,0,Bank_trust,Hidden_charges,Yes_significant,Yes_very_cautious,5.0,Comfortable,WhatsApp_chat,3,Lowest_fee,1.5-2pct,4,4,4,4,2,4,Yes_intl_vendors,5L-15L,500-1500,3,Excel,1,0,0,0,0,0,1-5,2,Cashflow_timing,Jan-Mar,Decreases,Instant_2.5pct,No_only_situational,0
R1761,P5_Skeptic,46-55,Tier1,Real Estate,3-7yr,25L-1Cr,Owner alone,>3months,UPI,1L-5L,Never,Yes_personal,Ongoing,1,1,0,1,0,1,0,0,4,0,0,1,0,1,0,Bank_trust,Hidden_charges,Yes_minor,No_bad_exp,4.0,Very_comfortable,Self_tutorial,4,Next_day,1-1.5pct,4,3,4,4,5,5,Maybe_future,5L-15L,500-1500,2,Zoho_QB,0,1,0,0,0,0,None,4,High_bank_charges,Oct-Dec,Yes_slightly,Classic_1pct,No_only_situational,3
R1762,P5_Skeptic,26-35,Metro,Consulting,3-7yr,1Cr-5Cr,CFO,>3months,Cash,1L-5L,Frequently,No_planning,Yes_severe,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,Better_support,Data_security,Prefer_not_say,Yes_very_cautious,4.0,Comfortable,Self_tutorial,2,Same_day,>2.5pct,3,3,3,5,3,2,No_domestic,5L-15L,>3000,4,Zoho_QB,0,0,1,1,0,0,1-5,2,Card_not_accepted,Oct-Dec,No_change,Classic_1pct,Maybe,0
R1763,P5_Skeptic,18-25,Tier1,Consulting,7+yr,>5Cr,Owner alone,2-4weeks,Cheque,5L-25L,Sometimes,Yes_personal,Yes_manageable,1,1,1,1,1,1,0,0,6,0,1,0,1,0,0,Lower_fee,Not_RBI_regulated,Yes_minor,No_bad_exp,5.0,Cautious,CA_setup,3,Lowest_fee,2-2.5pct,3,3,3,3,3,3,Not_applicable,>15L,<500,2,Excel,0,0,0,0,1,0,1-5,5,Manual_reconciliation,Jan-Mar,No_change,Classic_1pct,Maybe,0
R1764,P5_Skeptic,46-55,Tier1,IT/Software,1-3yr,25L-1Cr,With CA,1-3months,NEFT/RTGS,>25L,Never,Yes_corporate,No_stable,1,1,1,1,0,1,0,0,5,0,0,0,1,0,0,Better_support,Not_RBI_regulated,,No_bad_exp,4.0,Comfortable,Self_tutorial,3,Lowest_fee,2-2.5pct,3,2,3,5,3,3,No_domestic,1L-5L,<500,5,Excel,1,1,0,0,1,0,None,2,GST_complex,Jul-Sep,Yes_slightly,Instant_2.5pct,No_only_situational,0
R1765,P5_Skeptic,36-45,Tier3,Consulting,3-7yr,1Cr-5Cr,Owner alone,1-3months,Cheque,>25L,Sometimes,No_planning,Yes_severe,1,1,1,0,0,0,1,0,4,0,0,0,1,1,0,Bank_trust,Hidden_charges,,Yes_very_cautious,5.0,Very_comfortable,WhatsApp_chat,1,Next_day,1-1.5pct,2,3,3,4,3,4,Not_applicable,No_card,>3000,2,CA_manages,0,1,0,0,0,0,6-20,2,Card_not_accepted,Apr-Jun,No_change,Classic_1pct,No_only_situational,3
R1766,P5_Skeptic,26-35,Metro,Real Estate,7+yr,1Cr-5Cr,With CA,>3months,Cash,1L-5L,Never,Yes_personal,No_stable,1,1,1,0,1,0,1,0,5,0,0,0,1,0,0,Bank_trust,Data_security,Yes_significant,No_exp,5.0,Comfortable,CA_setup,4,Lowest_fee,<1pct,5,4,3,4,4,2,No_domestic,5L-15L,500-1500,4,Tally,0,1,1,0,0,0,6-20,2,No_single_view,Jan-Mar,No_change,Classic_1pct,Maybe,1
R1767,P5_Skeptic,46-55,Tier3,Consulting,3-7yr,<25L,With CA,1-3months,NEFT/RTGS,1L-5L,Sometimes,Yes_personal,Yes_severe,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,Better_integration,Not_RBI_regulated,No,Yes_open,5.0,Comfortable,Self_tutorial,1,Same_day,>2.5pct,3,1,3,3,4,2,Yes_intl_vendors,1L-5L,>3000,5,CA_manages,1,1,1,0,1,1,6-20,4,Manual_reconciliation,Consistent,Yes_slightly,Classic_1pct,Maybe,2
R1768,P5_Skeptic,26-35,Metro,Consulting,3-7yr,<25L,Owner alone,>3months,Cheque,5L-25L,Sometimes,No_no_need,No_stable,1,0,0,1,0,0,1,0,3,1,0,1,1,0,0,Better_support,Data_security,Yes_minor,Yes_very_cautious,4.0,Comfortable,Phone_agent,4,T+3,1-1.5pct,2,4,3,4,3,4,Maybe_future,5L-15L,Nothing,4,Zoho_QB,0,1,0,0,0,0,None,4,High_bank_charges,Oct-Dec,Yes_significant,Classic_1pct,Probably_yes,0
R1769,P5_Skeptic,36-45,Tier1,IT/Software,7+yr,1Cr-5Cr,With CA,1-3months,Cheque,5L-25L,Never,No_no_need,Yes_severe,1,1,1,1,0,0,1,0,5,1,0,0,1,0,0,Bank_trust,Hidden_charges,Yes_minor,Yes_very_cautious,4.0,Very_comfortable,CA_setup,4,Lowest_fee,2-2.5pct,1,5,4,4,2,3,No_domestic,1L-5L,<500,5,Zoho_QB,1,0,0,0,1,1,6-20,3,GST_complex,Oct-Dec,No_change,Classic_1pct,Maybe,0
R1770,P5_Skeptic,26-35,Tier2,Other SME,7+yr,1Cr-5Cr,Owner alone,>3months,Cheque,>25L,Rarely,Yes_personal,Yes_manageable,1,1,0,0,0,1,1,1,5,0,0,0,1,0,0,Better_support,Platform_shutdown,No,Yes_very_cautious,5.0,Very_comfortable,Self_tutorial,5,Lowest_fee,1.5-2pct,3,4,2,2,4,2,No_domestic,5L-15L,500-1500,2,CA_manages,0,0,1,1,1,0,1-5,3,Cashflow_timing,Jan-Mar,Decreases,Instant_2.5pct,Maybe,2
R1771,P5_Skeptic,26-35,Tier2,IT/Software,1-3yr,25L-1Cr,Partner,1-3months,UPI,1L-5L,Frequently,Yes_corporate,No_stable,1,1,1,1,1,0,0,1,6,0,0,0,0,0,0,Better_support,Not_RBI_regulated,No,Yes_very_cautious,3.0,Comfortable,Phone_agent,5,Lowest_fee,>2.5pct,2,3,2,4,3,3,No_domestic,1L-5L,500-1500,4,No_system,0,1,0,0,1,1,6-20,3,Card_not_accepted,Jan-Mar,Yes_significant,Classic_1pct,Maybe,0
R1772,P5_Skeptic,26-35,Metro,Real Estate,1-3yr,1Cr-5Cr,Board,1-3months,Credit Card,1L-5L,Sometimes,No_no_need,Ongoing,1,1,1,1,1,1,0,1,7,0,0,0,1,0,0,Better_support,Data_security,Yes_minor,Yes_very_cautious,1.0,Cautious,CA_setup,4,Lowest_fee,1-1.5pct,3,5,3,3,3,3,Maybe_future,1L-5L,<500,4,Zoho_QB,0,1,0,1,1,0,20+,4,GST_complex,Consistent,Yes_significant,Instant_2.5pct,No_only_situational,0
R1773,P5_Skeptic,36-45,Metro,Consulting,1-3yr,1Cr-5Cr,With CA,1-3months,NEFT/RTGS,5L-25L,Frequently,No_planning,Yes_severe,0,1,1,1,1,0,0,1,5,1,0,1,1,0,0,Better_support,Data_security,Yes_significant,Yes_very_cautious,5.0,Comfortable,CA_setup,5,Lowest_fee,2-2.5pct,3,3,3,4,5,3,No_domestic,1L-5L,500-1500,5,Excel,0,1,0,0,0,0,6-20,3,Manual_reconciliation,Apr-Jun,No_change,Instant_2.5pct,Maybe,1
R1774,P5_Skeptic,26-35,Metro,IT/Software,7+yr,<25L,Partner,1-3months,NEFT/RTGS,>25L,Never,Yes_personal,Ongoing,1,1,1,0,1,0,0,1,5,0,1,1,0,0,1,Bank_trust,CA_wont_approve,Yes_minor,Yes_very_cautious,,Cautious,Phone_agent,5,T+3,No_fee,2,3,3,3,4,3,No_domestic,1L-5L,500-1500,5,Excel,1,1,0,0,1,0,6-20,4,Cashflow_timing,Jul-Sep,No_change,Instant_2.5pct,Maybe,0
R1775,P5_Skeptic,46-55,Metro,Real Estate,7+yr,25L-1Cr,With CA,>3months,NEFT/RTGS,1L-5L,Sometimes,Yes_personal,Yes_manageable,0,1,1,1,0,1,1,0,5,0,1,0,1,0,0,Better_support,Not_RBI_regulated,Prefer_not_say,Yes_very_cautious,5.0,Cautious,CA_setup,4,Lowest_fee,<1pct,4,4,1,3,4,5,Maybe_future,>15L,1500-3000,4,Zoho_QB,0,1,0,0,0,0,6-20,1,Cashflow_timing,Consistent,No_change,Classic_1pct,Maybe,1
R1776,P5_Skeptic,46-55,Metro,Real Estate,7+yr,1Cr-5Cr,With CA,1-3months,Cheque,1L-5L,Rarely,Yes_personal,Yes_manageable,1,1,1,1,0,0,1,0,5,1,1,0,0,1,0,Better_integration,Data_security,No,No_bad_exp,4.0,Not_comfortable,WhatsApp_chat,1,Next_day,2-2.5pct,4,2,3,3,4,3,No_domestic,<1L,>3000,3,Excel,0,1,0,1,0,1,20+,2,Manual_reconciliation,Consistent,No_change,Classic_1pct,Probably_yes,0
R1777,P5_Skeptic,46-55,Tier3,IT/Software,3-7yr,25L-1Cr,Partner,2-4weeks,Cheque,5L-25L,Frequently,Yes_corporate,No_stable,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Lower_fee,Hidden_charges,No,Yes_very_cautious,5.0,Not_comfortable,CA_setup,4,Next_day,<1pct,4,3,2,4,5,2,Not_applicable,1L-5L,1500-3000,5,Excel,1,1,0,0,0,0,None,2,Manual_reconciliation,Apr-Jun,Decreases,Instant_2.5pct,No_only_situational,0
R1778,P5_Skeptic,26-35,Tier1,Consulting,1-3yr,25L-1Cr,Owner alone,2-4weeks,Cheque,1L-5L,Never,No_no_need,Ongoing,1,1,0,1,0,1,1,0,5,1,0,1,1,1,0,Better_support,Platform_shutdown,Yes_minor,Yes_very_cautious,1.0,Cautious,Self_tutorial,3,Next_day,No_fee,3,4,4,4,3,3,No_domestic,5L-15L,<500,4,CA_manages,0,0,0,0,1,0,1-5,2,High_bank_charges,Apr-Jun,No_change,Classic_1pct,No_only_situational,1
R1779,P5_Skeptic,36-45,Tier3,Real Estate,3-7yr,>5Cr,Board,1-3months,NEFT/RTGS,5L-25L,Sometimes,Yes_personal,No_stable,1,1,1,1,0,0,1,1,6,1,0,0,1,0,0,Bank_trust,Hidden_charges,,Yes_very_cautious,1.0,Cautious,CA_setup,1,T+3,1.5-2pct,2,4,3,4,3,2,No_domestic,No_card,<500,5,No_system,0,0,0,0,1,0,None,1,No_single_view,Consistent,Yes_slightly,Classic_1pct,Maybe,2
R1780,P5_Skeptic,36-45,Tier1,IT/Software,7+yr,1Cr-5Cr,With CA,>3months,UPI,1L-5L,Rarely,No_planning,No_stable,1,1,1,1,0,0,1,0,5,0,1,0,0,0,0,All_in_one,Data_security,No,Yes_open,5.0,Very_comfortable,WhatsApp_chat,3,Same_day,1.5-2pct,3,2,4,4,5,3,No_domestic,1L-5L,500-1500,4,Zoho_QB,0,1,0,1,0,0,20+,4,Manual_reconciliation,Oct-Dec,Yes_slightly,Classic_1pct,No_only_situational,1
R1781,P5_Skeptic,46-55,Tier1,IT/Software,3-7yr,25L-1Cr,Owner alone,>3months,UPI,1L-5L,Frequently,Yes_personal,Yes_severe,1,1,1,1,0,1,0,0,5,1,0,0,1,0,0,Bank_trust,Data_security,Prefer_not_say,Yes_very_cautious,5.0,Comfortable,Inperson_visit,2,Next_day,>2.5pct,3,3,3,3,5,3,No_domestic,1L-5L,<500,2,Tally,0,1,0,0,0,1,None,3,Cashflow_timing,Jul-Sep,No_change,Classic_1pct,No_only_situational,0
R1782,P5_Skeptic,36-45,Tier2,Other SME,1-3yr,<25L,Owner alone,1-3months,Credit Card,1L-5L,Rarely,No_no_need,Yes_manageable,1,1,1,0,0,1,1,1,6,0,0,1,0,1,0,All_in_one,Platform_shutdown,No,No_bad_exp,3.0,Comfortable,CA_setup,2,Lowest_fee,1-1.5pct,2,4,3,4,3,3,No_domestic,>15L,500-1500,5,Tally,0,1,0,1,1,0,6-20,4,GST_complex,No_pattern,No_change,Classic_1pct,No_only_situational,0
R1783,P5_Skeptic,56+,Tier2,IT/Software,3-7yr,1Cr-5Cr,CFO,>3months,Credit Card,1L-5L,Sometimes,Yes_corporate,No_stable,1,1,1,0,0,1,0,0,4,1,1,1,1,1,0,Better_support,CA_wont_approve,Yes_significant,Yes_open,4.0,Cautious,WhatsApp_chat,3,Next_day,2-2.5pct,3,3,4,5,4,2,Yes_intl_vendors,No_card,<500,5,Tally,0,1,0,0,1,1,6-20,1,GST_complex,Jan-Mar,Yes_slightly,Classic_1pct,No_only_situational,0
R1784,P5_Skeptic,26-35,Metro,Other SME,7+yr,1Cr-5Cr,Owner alone,>3months,NEFT/RTGS,5L-25L,Sometimes,No_planning,Yes_manageable,1,0,1,1,0,0,1,0,4,0,0,0,1,0,0,All_in_one,Data_security,Yes_significant,Yes_very_cautious,4.0,Comfortable,Self_tutorial,5,Lowest_fee,No_fee,4,3,3,3,2,2,Maybe_future,1L-5L,Nothing,5,Busy_Marg,0,0,1,0,1,0,6-20,2,No_single_view,Jul-Sep,Yes_slightly,Classic_1pct,No_only_situational,0
R1785,P5_Skeptic,26-35,Tier1,Consulting,1-3yr,25L-1Cr,Owner alone,>3months,UPI,>25L,Sometimes,Yes_personal,Yes_manageable,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,Better_support,Data_security,No,Yes_very_cautious,5.0,Comfortable,WhatsApp_chat,5,Next_day,1.5-2pct,4,3,3,4,4,3,No_domestic,<1L,500-1500,2,Tally,0,0,1,0,0,0,None,2,Cashflow_timing,Oct-Dec,No_change,Instant_2.5pct,No_only_situational,0
R1786,P5_Skeptic,26-35,Tier3,Real Estate,3-7yr,1Cr-5Cr,Owner alone,>3months,UPI,5L-25L,Rarely,No_no_need,No_stable,1,1,1,0,0,1,1,0,5,1,0,0,1,1,0,Better_integration,No_concerns,Yes_minor,Yes_very_cautious,5.0,Cautious,WhatsApp_chat,2,Next_day,1-1.5pct,2,3,2,4,3,3,Not_applicable,No_card,500-1500,3,Zoho_QB,0,0,1,0,1,0,1-5,3,Cashflow_timing,Jan-Mar,Yes_slightly,Classic_1pct,Maybe,0
R1787,P5_Skeptic,46-55,Tier2,Consulting,3-7yr,25L-1Cr,Board,1-3months,UPI,5L-25L,Sometimes,Yes_corporate,No_stable,0,1,0,1,1,0,0,0,3,1,0,1,0,0,0,Better_integration,Not_RBI_regulated,Yes_significant,No_exp,2.0,Comfortable,Phone_agent,5,T+3,No_fee,3,3,2,5,4,3,No_domestic,1L-5L,500-1500,5,Zoho_QB,0,1,0,0,0,0,None,1,GST_complex,Jul-Sep,Yes_slightly,Instant_2.5pct,Maybe,0
R1788,P5_Skeptic,46-55,Tier2,IT/Software,7+yr,1Cr-5Cr,With CA,>3months,NEFT/RTGS,5L-25L,Rarely,Yes_personal,Yes_manageable,0,0,1,1,1,1,0,0,4,0,0,1,1,0,0,Better_support,CA_wont_approve,Yes_minor,Yes_very_cautious,1.0,Not_comfortable,Phone_agent,2,Lowest_fee,2-2.5pct,4,3,2,5,3,3,Not_applicable,>15L,500-1500,4,CA_manages,0,0,0,1,0,1,20+,2,Manual_reconciliation,Consistent,Yes_significant,Classic_1pct,No_only_situational,0
R1789,P5_Skeptic,46-55,Metro,Real Estate,3-7yr,<25L,Partner,1-3months,Cheque,5L-25L,Rarely,No_no_need,Ongoing,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,Better_support,Data_security,No,Yes_very_cautious,5.0,Very_comfortable,Phone_agent,4,T+3,No_fee,3,4,3,5,5,3,Yes_intl_vendors,>15L,<500,5,Zoho_QB,0,0,0,1,0,0,20+,2,No_single_view,Oct-Dec,Yes_slightly,Classic_1pct,No_only_situational,0
R1790,P5_Skeptic,36-45,Tier2,Real Estate,3-7yr,1Cr-5Cr,Owner alone,1-3months,Cash,<1L,Rarely,No_no_need,Yes_severe,1,1,0,1,1,0,0,0,4,0,0,0,0,0,0,Better_integration,Not_RBI_regulated,Yes_significant,Yes_very_cautious,3.0,Very_comfortable,WhatsApp_chat,5,Same_day,No_fee,3,3,3,3,3,4,No_domestic,<1L,>3000,5,Zoho_QB,1,1,1,0,1,1,1-5,3,Cashflow_timing,Oct-Dec,No_change,Classic_1pct,Maybe,0
